person_id,keyword,paper_year
1229,human-computer interaction,2017
1229,interaction design,2017
1229,open source software,2017
647,floss development,2017
647,free software,2017
647,hci,2017
647,human-computer interaction,2017
647,interaction design,2017
647,open source software,2017
1231,assistive technology,2017
1231,head pose estimation,2017
1231,mean opinion score,2017
1231,universal remote control,2017
1232,assistive technology,2017
1232,head pose estimation,2017
1232,mean opinion score,2017
1232,universal remote control,2017
1233,assistive technology,2017
1233,head pose estimation,2017
1233,mean opinion score,2017
1233,universal remote control,2017
1234,user experience,2017
1234,design,2017
1234,evaluation,2017
1234,mobile applications,2017
1234,recommendations,2017
1235,user experience,2017
1235,design,2017
1235,evaluation,2017
1235,mobile applications,2017
1235,recommendations,2017
544,user experience,2017
544,design,2017
544,evaluation,2017
544,mobile applications,2017
544,recommendations,2017
57,interaction model,2017
57,interactive systems usability,2017
57,navigation model,2017
57,usability-oriented design,2017
520,interaction model,2017
520,interactive systems usability,2017
520,navigation model,2017
520,usability-oriented design,2017
533,interaction model,2017
533,interactive systems usability,2017
533,navigation model,2017
533,usability-oriented design,2017
1236,nui,2017
1236,e-learning,2017
1236,touch interaction,2017
1157,nui,2017
1157,e-learning,2017
1157,touch interaction,2017
1238,autism,2017
1238,accessibility,2017
1238,case study,2017
1238,educational applications,2017
514,autism,2017
514,accessibility,2017
514,case study,2017
514,educational applications,2017
566,mobile accessibility,2017
566,mobile ui design patterns,2017
566,virtual ethnography,2017
547,mobile accessibility,2017
547,mobile ui design patterns,2017
547,virtual ethnography,2017
1239,mobile accessibility,2017
1239,mobile ui design patterns,2017
1239,virtual ethnography,2017
236,codesign,2017
236,lgbt,2017
236,critical theory,2017
236,systematic review,2017
399,codesign,2017
399,lgbt,2017
399,critical theory,2017
399,systematic review,2017
1240,biodiversity information systems,2017
1240,information visualization,2017
1240,taxonomy,2017
90,biodiversity information systems,2017
90,information visualization,2017
90,taxonomy,2017
1241,early morning routines,2017
1241,ethnographic design,2017
1241,everyday life studies,2017
1241,smart homes,2017
1242,early morning routines,2017
1242,ethnographic design,2017
1242,everyday life studies,2017
1242,smart homes,2017
1243,early morning routines,2017
1243,ethnographic design,2017
1243,everyday life studies,2017
1243,smart homes,2017
1244,early morning routines,2017
1244,ethnographic design,2017
1244,everyday life studies,2017
1244,smart homes,2017
17,early morning routines,2017
17,ethnographic design,2017
17,everyday life studies,2017
17,smart homes,2017
1245,affective states,2017
1245,evaluation,2017
1245,tangible interfaces,2017
302,affective states,2017
302,evaluation,2017
302,tangible interfaces,2017
399,affective states,2017
399,evaluation,2017
399,tangible interfaces,2017
1138,community,2017
1138,facebook groups,2017
1138,online community,2017
1138,online social network,2017
1138,social network analysis,2017
1138,social rules for virtual communities,2017
1138,virtual community,2017
580,community,2017
580,facebook groups,2017
580,online community,2017
580,online social network,2017
580,social network analysis,2017
580,social rules for virtual communities,2017
580,virtual community,2017
89,culture,2017
89,death,2017
89,digital memorials,2017
89,guide systems,2017
89,multicultural systems,2017
89,semiotic engineering,2017
561,culture,2017
561,death,2017
561,digital memorials,2017
561,guide systems,2017
561,multicultural systems,2017
561,semiotic engineering,2017
136,culture,2017
136,death,2017
136,digital memorials,2017
136,guide systems,2017
136,multicultural systems,2017
136,semiotic engineering,2017
1248,information sharing,2017
1248,privacy,2017
1248,social network,2017
1248,users' perception,2017
424,information sharing,2017
424,privacy,2017
424,social network,2017
424,users' perception,2017
533,information sharing,2017
533,privacy,2017
533,social network,2017
533,users' perception,2017
1249,adaptable,2017
1249,adaptive,2017
1249,flexible,2017
1249,interface,2017
1249,system,2017
1249,tool,2017
1249,ui,2017
1249,web,2017
552,adaptable,2017
552,adaptive,2017
552,flexible,2017
552,interface,2017
552,system,2017
552,tool,2017
552,ui,2017
552,web,2017
1186,blockly,2017
1186,facets,2017
1186,javascript,2017
1186,programming novices,2017
1186,semiotic engineering,2017
1186,textual programming language,2017
1186,visual programming language,2017
1186,knowledge transfer,2017
1251,blockly,2017
1251,facets,2017
1251,javascript,2017
1251,programming novices,2017
1251,semiotic engineering,2017
1251,textual programming language,2017
1251,visual programming language,2017
1251,knowledge transfer,2017
372,blockly,2017
372,facets,2017
372,javascript,2017
372,programming novices,2017
372,semiotic engineering,2017
372,textual programming language,2017
372,visual programming language,2017
372,knowledge transfer,2017
253,activities of daily living,2017
253,assistive technology,2017
253,games,2017
253,interaction design,2017
253,special education,2017
1252,activities of daily living,2017
1252,assistive technology,2017
1252,games,2017
1252,interaction design,2017
1252,special education,2017
1253,activities of daily living,2017
1253,assistive technology,2017
1253,games,2017
1253,interaction design,2017
1253,special education,2017
1254,activities of daily living,2017
1254,assistive technology,2017
1254,games,2017
1254,interaction design,2017
1254,special education,2017
1117,3d visualization information,2017
1117,eye tracking,2017
1117,head tracking,2017
1117,interaction,2017
1256,3d visualization information,2017
1256,eye tracking,2017
1256,head tracking,2017
1256,interaction,2017
1257,3d visualization information,2017
1257,eye tracking,2017
1257,head tracking,2017
1257,interaction,2017
1258,3d visualization information,2017
1258,eye tracking,2017
1258,head tracking,2017
1258,interaction,2017
1259,3d visualization information,2017
1259,eye tracking,2017
1259,head tracking,2017
1259,interaction,2017
1118,3d visualization information,2017
1118,eye tracking,2017
1118,head tracking,2017
1118,interaction,2017
372,3d visualization information,2017
372,eye tracking,2017
372,head tracking,2017
372,interaction,2017
1119,3d visualization information,2017
1119,eye tracking,2017
1119,head tracking,2017
1119,interaction,2017
1262,graphical user interface,2017
1262,head based interaction,2017
1262,human computer interaction,2017
1262,natural user interface,2017
50,graphical user interface,2017
50,head based interaction,2017
50,human computer interaction,2017
50,natural user interface,2017
1263,graphical user interface,2017
1263,head based interaction,2017
1263,human computer interaction,2017
1263,natural user interface,2017
1264,graphical user interface,2017
1264,head based interaction,2017
1264,human computer interaction,2017
1264,natural user interface,2017
1265,graphical user interface,2017
1265,head based interaction,2017
1265,human computer interaction,2017
1265,natural user interface,2017
531,graphical user interface,2017
531,head based interaction,2017
531,human computer interaction,2017
531,natural user interface,2017
1266,kinect,2017
1266,medical emergency,2017
1266,natural user interface,2017
1267,kinect,2017
1267,medical emergency,2017
1267,natural user interface,2017
1268,kinect,2017
1268,medical emergency,2017
1268,natural user interface,2017
1269,kinect,2017
1269,medical emergency,2017
1269,natural user interface,2017
1270,kinect,2017
1270,medical emergency,2017
1270,natural user interface,2017
1125,cognitive impairment,2017
1125,older adults,2017
1125,participatory design,2017
1272,cognitive impairment,2017
1272,older adults,2017
1272,participatory design,2017
1273,autism,2017
1273,autistic children,2017
1273,guidelines,2017
1273,interface design,2017
1274,autism,2017
1274,autistic children,2017
1274,guidelines,2017
1274,interface design,2017
1224,autism,2017
1224,autistic children,2017
1224,guidelines,2017
1224,interface design,2017
1276,autism,2017
1276,autistic children,2017
1276,guidelines,2017
1276,interface design,2017
1277,digital accessibility,2017
1277,systematic literature review,2017
233,digital accessibility,2017
233,systematic literature review,2017
1278,digital accessibility,2017
1278,systematic literature review,2017
218,digital accessibility,2017
218,systematic literature review,2017
1279,digital accessibility,2017
1279,systematic literature review,2017
1280,design space,2017
1280,information visualization,2017
1280,narrative visualization,2017
1281,design space,2017
1281,information visualization,2017
1281,narrative visualization,2017
1282,design space,2017
1282,information visualization,2017
1282,narrative visualization,2017
419,design space,2017
419,information visualization,2017
419,narrative visualization,2017
4,communicability,2017
4,signifyi,2017
4,uml models,2017
4,use cases,2017
4,artifacts,2017
4,semiotic engineering,2017
533,communicability,2017
533,signifyi,2017
533,uml models,2017
533,use cases,2017
533,artifacts,2017
533,semiotic engineering,2017
117,communicability,2017
117,signifyi,2017
117,uml models,2017
117,use cases,2017
117,artifacts,2017
117,semiotic engineering,2017
72,assessment of interactions,2017
72,gestures,2017
72,multimodal,2017
72,natural interaction,2017
72,touches,2017
72,ubiquitous computing,2017
72,voice,2017
1283,accessibility,2017
1283,wcag,2017
1283,elderly people,2017
1283,tablets,2017
1284,accessibility,2017
1284,wcag,2017
1284,elderly people,2017
1284,tablets,2017
106,accessibility,2017
106,wcag,2017
106,elderly people,2017
106,tablets,2017
1285,bodystorming,2017
1285,computer as a theater,2017
1285,interaction design,2017
1285,theater of the oppressed,2017
644,bodystorming,2017
644,computer as a theater,2017
644,interaction design,2017
644,theater of the oppressed,2017
174,affectibility,2017
174,hci,2017
174,accessibility,2017
174,enactive systems,2017
174,information visualization,2017
174,socio-enactive systems,2017
174,tactile floor,2017
174,tactile map,2017
174,universal design,2017
399,affectibility,2017
399,hci,2017
399,accessibility,2017
399,enactive systems,2017
399,information visualization,2017
399,socio-enactive systems,2017
399,tactile floor,2017
399,tactile map,2017
399,universal design,2017
1202,chatbot,2017
1202,conversational interfaces,2017
1202,evaluation,2017
1202,semiotic engineering,2017
1202,semiotic inspection method,2017
1203,chatbot,2017
1203,conversational interfaces,2017
1203,evaluation,2017
1203,semiotic engineering,2017
1203,semiotic inspection method,2017
469,chatbot,2017
469,conversational interfaces,2017
469,evaluation,2017
469,semiotic engineering,2017
469,semiotic inspection method,2017
1289,chatbot,2017
1289,conversational interfaces,2017
1289,evaluation,2017
1289,semiotic engineering,2017
1289,semiotic inspection method,2017
1290,concerns about privacy,2017
1290,face keeping,2017
1290,information boundary,2017
1290,internet of things,2017
1290,privacy perceptions,2017
1291,concerns about privacy,2017
1291,face keeping,2017
1291,information boundary,2017
1291,internet of things,2017
1291,privacy perceptions,2017
1292,concerns about privacy,2017
1292,face keeping,2017
1292,information boundary,2017
1292,internet of things,2017
1292,privacy perceptions,2017
1293,concerns about privacy,2017
1293,face keeping,2017
1293,information boundary,2017
1293,internet of things,2017
1293,privacy perceptions,2017
426,concerns about privacy,2017
426,face keeping,2017
426,information boundary,2017
426,internet of things,2017
426,privacy perceptions,2017
1294,facebook,2017
1294,online social networks,2017
1294,persuasion,2017
451,facebook,2017
451,online social networks,2017
451,persuasion,2017
1295,facebook,2017
1295,online social networks,2017
1295,persuasion,2017
133,facebook,2017
133,online social networks,2017
133,persuasion,2017
254,brazilian research,2017
254,brazilian symposium on human factors in computing systems,2017
254,hci community,2017
254,visual exploration,2017
1135,brazilian research,2017
1135,brazilian symposium on human factors in computing systems,2017
1135,hci community,2017
1135,visual exploration,2017
419,brazilian research,2017
419,brazilian symposium on human factors in computing systems,2017
